"workerid","condition","spinnerID","payoff1","payoff2","payoff3","prob1","prob2","prob3","win","winProb","angleProp","happy","sad","anger","surprise","disgust","fear","content","disapp","prospective","retrospective","firstPerson","thirdPerson"
112,1,32,45,60,90,0.52,0.29,0.19,60,0.29,0.527,7,1,1,7,1,1,7,2,0,1,1,0
150,1,37,20,50,90,0.28,0.19,0.53,20,0.28,0.337,5,1,1,1,1,1,4,5,0,1,1,0
156,1,18,25,60,100,0.43,0.35,0.22,100,0.22,0.453,9,1,1,6,1,1,9,1,0,1,1,0
180,1,43,10,50,75,0.55,0.28,0.17,10,0.55,0.37,7,1,2,4,1,2,2,2,0,1,1,0
144,1,47,55,70,85,0.28,0.51,0.21,70,0.51,0.811,5,1,1,1,1,1,5,1,0,1,1,0
116,1,15,30,50,95,0.3,0.3,0.4,95,0.4,0.742,7,1,1,2,1,1,3,1,0,1,1,0
141,1,33,45,60,90,0.5,0.3,0.2,90,0.2,0.097,9,1,1,7,1,1,9,1,0,1,1,0
131,1,45,10,50,75,0.6,0.24,0.16,75,0.16,0.34,8,2,2,2,2,2,2,2,0,1,1,0
172,1,6,10,35,75,0.5,0.32,0.18,75,0.18,0.726,9,1,1,9,1,1,9,1,0,1,1,0
123,1,23,20,60,90,0.34,0.22,0.44,60,0.22,0.52,7,1,4,6,1,1,7,2,0,1,1,0
170,1,46,55,70,85,0.26,0.53,0.21,55,0.26,0.712,9,1,1,1,1,1,9,1,0,1,1,0
145,1,13,30,50,95,0.31,0.25,0.44,30,0.31,0.567,4,6,6,4,6,3,4,7,0,1,1,0
107,1,12,20,45,70,0.4,0.34,0.26,70,0.26,0.835,7,3,2,4,2,1,4,2,0,1,1,0
126,1,44,10,50,75,0.58,0.24,0.18,50,0.24,0.914,7,3,2,4,2,1,1,3,0,1,1,0
178,1,35,30,50,90,0.41,0.24,0.35,50,0.24,0.861,7,2,1,6,1,1,6,2,0,1,1,0
8,1,48,55,70,85,0.25,0.52,0.23,85,0.23,0.912,9,1,1,6,1,1,9,1,0,1,1,0
60,1,28,40,65,100,0.36,0.4,0.24,40,0.36,0.185,6,1,1,1,1,1,5,3,0,1,1,0
189,1,48,55,70,85,0.25,0.52,0.23,85,0.23,0.505,9,1,1,8,1,1,8,1,0,1,1,0
196,1,22,20,60,90,0.32,0.16,0.52,20,0.32,0.13,4,2,1,7,2,1,2,4,0,1,1,0
142,1,15,30,50,95,0.3,0.3,0.4,95,0.4,0.025,9,1,1,9,1,1,2,1,0,1,1,0
104,1,5,10,35,75,0.515,0.3,0.185,35,0.3,0.485,5,5,5,5,5,5,5,5,0,1,1,0
160,1,6,10,35,75,0.5,0.32,0.18,75,0.18,0.543,7,4,4,7,3,3,8,1,0,1,1,0
127,1,9,15,70,80,0.45,0.29,0.26,80,0.26,0.214,8,1,1,8,1,1,8,1,0,1,1,0
162,1,8,15,70,80,0.49,0.27,0.24,70,0.27,0.457,9,1,1,9,1,1,9,1,0,1,1,0
148,1,11,20,45,70,0.41,0.35,0.24,45,0.35,0.654,7,1,1,6,1,1,8,2,0,1,1,0
155,1,13,30,50,95,0.31,0.25,0.44,30,0.31,0.964,2,8,1,4,1,1,3,5,0,1,1,0
184,1,16,25,60,100,0.45,0.37,0.18,25,0.45,0.464,5,2,1,3,1,1,6,3,0,1,1,0
132,1,11,20,45,70,0.41,0.35,0.24,45,0.35,0.312,7,2,1,1,1,1,7,2,0,1,1,0
114,1,41,0,40,95,0.27,0.4,0.33,40,0.4,0.994,5,2,1,2,1,1,2,3,0,1,1,0
120,1,23,20,60,90,0.34,0.22,0.44,60,0.22,0.058,6,1,1,4,1,1,5,1,0,1,1,0
165,1,43,10,50,75,0.55,0.28,0.17,10,0.55,0.419,4,1,1,1,1,1,5,1,0,1,1,0
117,1,34,30,50,90,0.43,0.23,0.34,30,0.43,0.716,4,1,1,1,1,1,5,5,0,1,1,0
175,1,9,15,70,80,0.45,0.29,0.26,80,0.26,0.681,9,1,1,7,1,1,1,1,0,1,1,0
151,1,5,10,35,75,0.515,0.3,0.185,35,0.3,0.639,8,1,1,5,1,1,9,1,0,1,1,0
193,1,44,10,50,75,0.58,0.24,0.18,50,0.24,0.412,7,1,1,8,1,1,6,3,0,1,1,0
169,1,21,25,45,80,0.3,0.3,0.4,80,0.4,0.859,8,2,1,8,1,1,8,1,0,1,1,0
109,1,22,20,60,90,0.32,0.16,0.52,20,0.32,0.389,3,6,7,8,6,1,2,7,0,1,1,0
134,1,18,25,60,100,0.43,0.35,0.22,100,0.22,0.273,9,1,1,4,1,1,9,1,0,1,1,0
176,1,1,0,30,60,0.38,0.36,0.26,0,0.38,0.084,1,6,3,1,1,1,1,7,0,1,1,0
166,1,43,10,50,75,0.55,0.28,0.17,10,0.55,0.538,3,1,1,1,1,1,1,9,0,1,1,0
140,1,45,10,50,75,0.6,0.24,0.16,75,0.16,0.059,7,1,1,5,1,1,7,1,0,1,1,0
78,1,18,25,60,100,0.43,0.35,0.22,100,0.22,0.51,9,1,1,8,1,1,8,1,0,1,1,0
119,1,7,15,70,80,0.47,0.28,0.25,15,0.47,0.476,3,8,1,2,1,1,1,8,0,1,1,0
124,1,32,45,60,90,0.52,0.29,0.19,60,0.29,0.881,6,1,1,5,1,1,5,1,0,1,1,0
158,1,28,40,65,100,0.36,0.4,0.24,40,0.36,0.143,9,1,1,8,1,1,9,1,0,1,1,0
122,1,49,50,75,90,0.3,0.52,0.18,50,0.3,0.235,7,3,1,7,1,1,5,1,0,1,1,0
103,1,36,30,50,90,0.39,0.25,0.36,90,0.36,0.313,9,1,1,8,1,1,9,1,0,1,1,0
167,1,11,20,45,70,0.41,0.35,0.24,45,0.35,0.378,5,1,1,3,1,1,1,1,0,1,1,0
152,1,7,15,70,80,0.47,0.28,0.25,15,0.47,0.16,4,1,1,3,1,1,6,4,0,1,1,0
173,1,19,25,45,80,0.31,0.32,0.37,25,0.31,0.748,4,1,1,1,1,1,4,1,0,1,1,0
198,1,31,45,60,90,0.54,0.3,0.16,45,0.54,0.583,6,2,1,5,1,1,7,6,0,1,1,0
179,1,39,20,50,90,0.32,0.18,0.5,90,0.5,0.991,9,1,1,6,1,1,8,1,0,1,1,0
143,1,27,15,50,75,0.25,0.38,0.37,75,0.37,0.065,8,1,1,8,1,1,5,1,0,1,1,0
159,1,49,50,75,90,0.3,0.52,0.18,50,0.3,0.159,4,5,3,7,4,1,1,6,0,1,1,0
25,1,11,20,45,70,0.41,0.35,0.24,45,0.35,0.221,7,1,1,3,1,1,8,3,0,1,1,0
163,1,27,15,50,75,0.25,0.38,0.37,75,0.37,0.652,6,4,1,5,1,3,4,7,0,1,1,0
171,1,5,10,35,75,0.515,0.3,0.185,35,0.3,0.385,9,1,1,9,1,1,5,1,0,1,1,0
187,1,9,15,70,80,0.45,0.29,0.26,80,0.26,0.419,9,1,1,6,1,1,5,1,0,1,1,0
183,1,20,25,45,80,0.26,0.32,0.42,45,0.32,0.644,4,1,1,1,1,1,2,1,0,1,1,0
188,1,22,20,60,90,0.32,0.16,0.52,20,0.32,0.418,8,1,1,8,1,1,7,4,0,1,1,0
108,1,14,30,50,95,0.33,0.29,0.38,50,0.29,0.982,7,2,3,5,2,1,7,2,0,1,1,0
161,1,15,30,50,95,0.3,0.3,0.4,95,0.4,0.042,4,1,1,2,1,1,3,1,0,1,1,0
195,1,37,20,50,90,0.28,0.19,0.53,20,0.28,0.29,4,1,1,3,2,1,4,3,0,1,1,0
106,1,14,30,50,95,0.33,0.29,0.38,50,0.29,0.903,9,1,1,1,1,1,2,1,0,1,1,0
113,1,25,15,50,75,0.21,0.36,0.43,15,0.21,0.323,2,6,4,2,5,1,3,8,0,1,1,0
197,1,44,10,50,75,0.58,0.24,0.18,50,0.24,0.463,9,1,1,5,1,1,8,1,0,1,1,0
115,1,13,30,50,95,0.31,0.25,0.44,30,0.31,0.072,5,2,2,4,1,1,1,5,0,1,1,0
137,1,30,40,65,100,0.37,0.32,0.31,100,0.31,0.182,9,1,1,7,1,1,9,1,0,1,1,0
153,1,50,50,75,90,0.32,0.5,0.18,75,0.5,0.092,7,1,1,1,1,1,7,1,0,1,1,0
164,1,17,25,60,100,0.42,0.38,0.2,60,0.38,0.196,7,1,1,5,1,1,7,1,0,1,1,0
111,1,42,0,40,95,0.26,0.42,0.32,95,0.32,0.519,9,1,1,8,1,1,9,1,0,1,1,0
182,1,44,10,50,75,0.58,0.24,0.18,50,0.24,0.407,7,1,1,9,1,1,7,1,0,1,1,0
177,1,14,30,50,95,0.33,0.29,0.38,50,0.29,0.654,6,1,1,1,1,1,1,2,0,1,1,0
135,1,39,20,50,90,0.32,0.18,0.5,90,0.5,0.205,9,1,1,9,1,1,9,1,0,1,1,0
194,1,13,30,50,95,0.31,0.25,0.44,30,0.31,0.696,8,1,1,8,1,1,9,1,0,1,1,0
139,1,41,0,40,95,0.27,0.4,0.33,40,0.4,0.048,5,5,5,5,5,5,5,5,0,1,1,0
185,1,25,15,50,75,0.21,0.36,0.43,15,0.21,0.965,4,7,7,4,5,1,5,8,0,1,1,0
125,1,25,15,50,75,0.21,0.36,0.43,15,0.21,0.696,5,2,1,1,6,1,2,7,0,1,1,0
181,1,41,0,40,95,0.27,0.4,0.33,40,0.4,0.987,7,1,1,8,1,1,8,1,0,1,1,0
154,1,37,20,50,90,0.28,0.19,0.53,20,0.28,0.605,4,1,1,3,1,1,2,6,0,1,1,0
146,1,28,40,65,100,0.36,0.4,0.24,40,0.36,0.385,6,3,1,2,1,1,5,2,0,1,1,0
147,1,44,10,50,75,0.58,0.24,0.18,50,0.24,0.231,7,1,1,5,1,1,7,2,0,1,1,0
192,1,34,30,50,90,0.43,0.23,0.34,30,0.43,0.264,7,2,1,5,1,1,6,1,0,1,1,0
157,1,16,25,60,100,0.45,0.37,0.18,25,0.45,0.8,5,2,1,1,1,1,5,2,0,1,1,0
190,1,16,25,60,100,0.45,0.37,0.18,25,0.45,0.399,1,5,5,5,5,3,1,5,0,1,1,0
128,1,19,25,45,80,0.31,0.32,0.37,25,0.31,0.998,5,1,1,1,1,1,5,5,0,1,1,0
138,1,29,40,65,100,0.38,0.34,0.28,65,0.34,0.842,7,2,1,4,3,1,6,4,0,1,1,0
136,1,5,10,35,75,0.515,0.3,0.185,35,0.3,0.033,9,1,1,9,1,1,9,1,0,1,1,0
110,1,47,55,70,85,0.28,0.51,0.21,70,0.51,0.859,6,1,1,1,1,1,5,1,0,1,1,0
130,1,47,55,70,85,0.28,0.51,0.21,70,0.51,0.425,9,1,1,6,1,1,9,1,0,1,1,0
133,1,46,55,70,85,0.26,0.53,0.21,55,0.26,0.604,5,3,1,6,2,1,3,5,0,1,1,0
121,1,42,0,40,95,0.26,0.42,0.32,95,0.32,0.123,9,1,1,9,1,1,8,1,0,1,1,0
168,1,32,45,60,90,0.52,0.29,0.19,60,0.29,0.492,6,1,1,6,1,1,7,1,0,1,1,0
105,1,42,0,40,95,0.26,0.42,0.32,95,0.32,0.664,7,1,1,6,1,1,6,1,0,1,1,0
174,1,40,0,40,95,0.27,0.38,0.35,0,0.27,0.221,2,1,1,5,1,1,2,3,0,1,1,0
191,1,45,10,50,75,0.6,0.24,0.16,75,0.16,0.004,9,1,1,8,1,1,9,1,0,1,1,0
118,1,34,30,50,90,0.43,0.23,0.34,30,0.43,0.021,7,1,1,2,1,1,7,1,0,1,1,0
149,1,5,10,35,75,0.515,0.3,0.185,35,0.3,0.459,5,3,1,1,1,1,3,2,0,1,1,0
129,1,31,45,60,90,0.54,0.3,0.16,45,0.54,0.8,4,3,1,1,1,1,6,7,0,1,1,0
186,1,13,30,50,95,0.31,0.25,0.44,30,0.31,0.701,8,1,1,1,1,1,7,4,0,1,1,0
112,1,49,50,75,90,0.3,0.52,0.18,50,0.3,0.336,6,2,1,5,1,1,4,3,0,1,1,0
150,1,8,15,70,80,0.49,0.27,0.24,70,0.27,0.429,7,1,1,6,1,1,7,3,0,1,1,0
156,1,44,10,50,75,0.58,0.24,0.18,50,0.24,0.682,8,1,1,4,1,1,8,1,0,1,1,0
180,1,9,15,70,80,0.45,0.29,0.26,80,0.26,0.238,8,2,1,2,3,2,4,2,0,1,1,0
144,1,44,10,50,75,0.58,0.24,0.18,50,0.24,0.823,5,1,1,1,1,1,5,1,0,1,1,0
116,1,36,30,50,90,0.39,0.25,0.36,90,0.36,0.872,6,1,1,1,1,1,4,1,0,1,1,0
141,1,38,20,50,90,0.3,0.18,0.52,50,0.18,0.367,6,1,1,6,2,1,7,4,0,1,1,0
131,1,37,20,50,90,0.28,0.19,0.53,20,0.28,0.462,8,2,2,2,2,2,2,2,0,1,1,0
172,1,12,20,45,70,0.4,0.34,0.26,70,0.26,0.905,9,1,1,8,1,1,9,1,0,1,1,0
123,1,3,0,30,60,0.41,0.37,0.22,60,0.22,0.252,7,1,2,7,1,1,6,2,0,1,1,0
170,1,41,0,40,95,0.27,0.4,0.33,40,0.4,0.756,9,1,1,1,1,1,9,1,0,1,1,0
145,1,9,15,70,80,0.45,0.29,0.26,80,0.26,0.823,9,1,1,8,1,1,7,1,0,1,1,0
107,1,19,25,45,80,0.31,0.32,0.37,25,0.31,0.312,3,4,2,4,2,3,2,2,0,1,1,0
126,1,32,45,60,90,0.52,0.29,0.19,60,0.29,0.026,6,3,3,4,3,2,2,3,0,1,1,0
178,1,27,15,50,75,0.25,0.38,0.37,75,0.37,0.464,8,1,1,8,1,1,7,1,0,1,1,0
8,1,13,30,50,95,0.31,0.25,0.44,30,0.31,0.04,4,2,2,6,3,1,2,8,0,1,1,0
60,1,40,0,40,95,0.27,0.38,0.35,0,0.27,0.043,1,3,1,3,1,1,1,5,0,1,1,0
189,1,31,45,60,90,0.54,0.3,0.16,45,0.54,0.509,5,1,1,3,1,1,5,6,0,1,1,0
196,1,33,45,60,90,0.5,0.3,0.2,90,0.2,0.463,7,1,1,8,1,1,7,1,0,1,1,0
142,1,46,55,70,85,0.26,0.53,0.21,55,0.26,0.109,4,1,1,3,3,4,1,2,0,1,1,0
104,1,49,50,75,90,0.3,0.52,0.18,50,0.3,0.851,6,6,6,6,6,6,6,9,0,1,1,0
160,1,7,15,70,80,0.47,0.28,0.25,15,0.47,0.387,3,6,6,4,6,2,5,6,0,1,1,0
127,1,45,10,50,75,0.6,0.24,0.16,75,0.16,0.517,7,1,1,8,1,1,7,1,0,1,1,0
162,1,43,10,50,75,0.55,0.28,0.17,10,0.55,0.592,6,2,1,3,2,1,5,3,0,1,1,0
148,1,2,0,30,60,0.42,0.31,0.27,30,0.31,0.26,6,1,1,6,1,1,7,1,0,1,1,0
155,1,33,45,60,90,0.5,0.3,0.2,90,0.2,0.722,4,4,3,5,1,1,3,5,0,1,1,0
184,1,23,20,60,90,0.34,0.22,0.44,60,0.22,0.049,7,2,1,5,1,1,7,2,0,1,1,0
132,1,14,30,50,95,0.33,0.29,0.38,50,0.29,0.182,8,2,1,1,1,1,7,2,0,1,1,0
114,1,23,20,60,90,0.34,0.22,0.44,60,0.22,0.998,7,2,1,2,1,1,3,2,0,1,1,0
120,1,21,25,45,80,0.3,0.3,0.4,80,0.4,0.77,6,1,1,4,1,1,6,1,0,1,1,0
165,1,4,10,35,75,0.5,0.31,0.19,10,0.5,0.302,6,1,1,1,1,1,4,1,0,1,1,0
117,1,17,25,60,100,0.42,0.38,0.2,60,0.38,0.482,7,1,1,1,1,1,5,1,0,1,1,0
175,1,42,0,40,95,0.26,0.42,0.32,95,0.32,0.171,9,1,1,7,1,1,1,1,0,1,1,0
151,1,3,0,30,60,0.41,0.37,0.22,60,0.22,0.612,9,1,1,7,1,1,9,1,0,1,1,0
193,1,18,25,60,100,0.43,0.35,0.22,100,0.22,0.113,9,1,1,8,1,1,8,1,0,1,1,0
169,1,49,50,75,90,0.3,0.52,0.18,50,0.3,0.9,5,4,3,3,6,1,5,6,0,1,1,0
109,1,35,30,50,90,0.41,0.24,0.35,50,0.24,0.061,7,2,1,3,1,1,8,1,0,1,1,0
134,1,7,15,70,80,0.47,0.28,0.25,15,0.47,0.835,1,1,1,1,1,1,1,7,0,1,1,0
176,1,19,25,45,80,0.31,0.32,0.37,25,0.31,0.406,2,1,1,1,1,1,2,1,0,1,1,0
166,1,4,10,35,75,0.5,0.31,0.19,10,0.5,0.742,2,1,1,1,1,1,1,9,0,1,1,0
140,1,39,20,50,90,0.32,0.18,0.5,90,0.5,0.832,8,1,1,8,1,1,7,1,0,1,1,0
78,1,37,20,50,90,0.28,0.19,0.53,20,0.28,0.1,2,7,6,4,8,1,4,8,0,1,1,0
119,1,9,15,70,80,0.45,0.29,0.26,80,0.26,0.615,2,6,1,5,1,1,1,8,0,1,1,0
124,1,39,20,50,90,0.32,0.18,0.5,90,0.5,0.991,7,1,1,2,1,1,5,1,0,1,1,0
158,1,13,30,50,95,0.31,0.25,0.44,30,0.31,0.263,7,1,1,5,1,1,8,4,0,1,1,0
122,1,33,45,60,90,0.5,0.3,0.2,90,0.2,0.612,9,1,1,4,1,1,7,1,0,1,1,0
103,1,25,15,50,75,0.21,0.36,0.43,15,0.21,0.025,3,2,1,2,1,1,2,1,0,1,1,0
167,1,9,15,70,80,0.45,0.29,0.26,80,0.26,0.899,8,1,1,6,1,1,1,1,0,1,1,0
152,1,2,0,30,60,0.42,0.31,0.27,30,0.31,0.041,5,1,1,3,1,1,6,3,0,1,1,0
173,1,16,25,60,100,0.45,0.37,0.18,25,0.45,0.207,5,1,1,1,1,1,5,1,0,1,1,0
198,1,8,15,70,80,0.49,0.27,0.24,70,0.27,0.787,6,1,1,5,1,1,7,2,0,1,1,0
179,1,47,55,70,85,0.28,0.51,0.21,70,0.51,0.948,6,2,1,2,2,1,6,3,0,1,1,0
143,1,16,25,60,100,0.45,0.37,0.18,25,0.45,0.009,5,3,1,5,1,1,4,6,0,1,1,0
159,1,31,45,60,90,0.54,0.3,0.16,45,0.54,0.933,5,3,2,2,2,1,1,6,0,1,1,0
25,1,32,45,60,90,0.52,0.29,0.19,60,0.29,0.18,8,1,1,6,1,1,9,2,0,1,1,0
163,1,19,25,45,80,0.31,0.32,0.37,25,0.31,0.64,7,4,1,4,1,1,3,4,0,1,1,0
171,1,24,20,60,90,0.33,0.2,0.47,90,0.47,0.239,9,1,1,9,1,1,5,1,0,1,1,0
187,1,21,25,45,80,0.3,0.3,0.4,80,0.4,0.606,9,1,1,7,1,1,5,1,0,1,1,0
183,1,33,45,60,90,0.5,0.3,0.2,90,0.2,0.023,8,1,1,7,1,1,1,1,0,1,1,0
188,1,4,10,35,75,0.5,0.31,0.19,10,0.5,0.502,6,1,1,5,1,1,7,3,0,1,1,0
108,1,31,45,60,90,0.54,0.3,0.16,45,0.54,0.177,6,2,1,5,1,1,5,2,0,1,1,0
161,1,10,20,45,70,0.43,0.39,0.18,20,0.43,0.605,3,1,1,1,1,2,4,2,0,1,1,0
195,1,16,25,60,100,0.45,0.37,0.18,25,0.45,0.092,4,2,1,3,2,1,4,4,0,1,1,0
106,1,3,0,30,60,0.41,0.37,0.22,60,0.22,0.142,9,1,1,6,1,1,2,1,0,1,1,0
113,1,30,40,65,100,0.37,0.32,0.31,100,0.31,0.185,9,1,1,9,1,1,5,1,0,1,1,0
197,1,25,15,50,75,0.21,0.36,0.43,15,0.21,0.414,8,1,1,5,1,1,8,1,0,1,1,0
115,1,4,10,35,75,0.5,0.31,0.19,10,0.5,0.884,5,2,1,1,1,1,1,4,0,1,1,0
137,1,16,25,60,100,0.45,0.37,0.18,25,0.45,0.568,5,7,3,1,3,1,4,8,0,1,1,0
153,1,30,40,65,100,0.37,0.32,0.31,100,0.31,0.368,9,1,1,7,1,1,8,1,0,1,1,0
164,1,22,20,60,90,0.32,0.16,0.52,20,0.32,0.856,6,3,1,7,1,1,3,6,0,1,1,0
111,1,21,25,45,80,0.3,0.3,0.4,80,0.4,0.798,9,1,1,3,1,1,9,1,0,1,1,0
182,1,21,25,45,80,0.3,0.3,0.4,80,0.4,0.288,9,1,1,7,1,1,9,1,0,1,1,0
177,1,18,25,60,100,0.43,0.35,0.22,100,0.22,0.778,9,1,1,8,1,1,1,1,0,1,1,0
135,1,34,30,50,90,0.43,0.23,0.34,30,0.43,0.017,6,1,1,4,1,1,6,3,0,1,1,0
194,1,31,45,60,90,0.54,0.3,0.16,45,0.54,0.713,8,1,1,8,1,1,9,1,0,1,1,0
139,1,1,0,30,60,0.38,0.36,0.26,0,0.38,0.83,1,1,1,1,1,1,1,1,0,1,1,0
185,1,47,55,70,85,0.28,0.51,0.21,70,0.51,0.778,9,1,1,5,1,1,9,1,0,1,1,0
125,1,40,0,40,95,0.27,0.38,0.35,0,0.27,0.911,1,5,3,1,6,1,1,9,0,1,1,0
181,1,47,55,70,85,0.28,0.51,0.21,70,0.51,0.335,7,1,1,7,1,1,8,1,0,1,1,0
154,1,20,25,45,80,0.26,0.32,0.42,45,0.32,0.09,5,1,1,2,1,1,3,4,0,1,1,0
146,1,7,15,70,80,0.47,0.28,0.25,15,0.47,0.941,1,1,1,1,1,1,1,7,0,1,1,0
147,1,25,15,50,75,0.21,0.36,0.43,15,0.21,0.993,1,3,6,4,4,1,1,8,0,1,1,0
192,1,11,20,45,70,0.41,0.35,0.24,45,0.35,0.106,8,1,1,8,1,1,6,1,0,1,1,0
157,1,40,0,40,95,0.27,0.38,0.35,0,0.27,0.754,4,3,1,5,1,1,3,7,0,1,1,0
190,1,40,0,40,95,0.27,0.38,0.35,0,0.27,0.723,1,5,5,5,5,3,1,5,0,1,1,0
128,1,22,20,60,90,0.32,0.16,0.52,20,0.32,0.545,4,1,1,1,1,1,4,6,0,1,1,0
138,1,15,30,50,95,0.3,0.3,0.4,95,0.4,0.719,9,1,1,6,1,1,9,1,0,1,1,0
136,1,26,15,50,75,0.24,0.4,0.36,50,0.4,0.193,9,1,1,9,1,1,9,1,0,1,1,0
110,1,42,0,40,95,0.26,0.42,0.32,95,0.32,0.283,7,1,1,5,1,1,9,1,0,1,1,0
130,1,4,10,35,75,0.5,0.31,0.19,10,0.5,0.347,6,2,1,2,1,1,5,5,0,1,1,0
133,1,6,10,35,75,0.5,0.32,0.18,75,0.18,0.409,9,1,1,7,1,1,7,1,0,1,1,0
121,1,25,15,50,75,0.21,0.36,0.43,15,0.21,0.626,9,1,1,8,1,1,7,1,0,1,1,0
168,1,40,0,40,95,0.27,0.38,0.35,0,0.27,0.842,1,9,7,9,9,1,1,9,0,1,1,0
105,1,45,10,50,75,0.6,0.24,0.16,75,0.16,0.578,8,1,1,6,1,1,7,1,0,1,1,0
174,1,46,55,70,85,0.26,0.53,0.21,55,0.26,0.965,7,1,1,5,1,1,5,1,0,1,1,0
191,1,44,10,50,75,0.58,0.24,0.18,50,0.24,0.754,8,1,1,7,1,1,9,1,0,1,1,0
118,1,29,40,65,100,0.38,0.34,0.28,65,0.34,0.393,8,1,1,1,1,1,8,1,0,1,1,0
149,1,47,55,70,85,0.28,0.51,0.21,70,0.51,0.477,6,1,1,1,1,1,4,2,0,1,1,0
129,1,48,55,70,85,0.25,0.52,0.23,85,0.23,0.97,9,1,1,9,1,1,9,1,0,1,1,0
186,1,8,15,70,80,0.49,0.27,0.24,70,0.27,0.334,9,1,1,7,1,1,9,1,0,1,1,0
112,1,24,20,60,90,0.33,0.2,0.47,90,0.47,0.094,9,1,1,7,1,1,9,1,0,1,1,0
150,1,12,20,45,70,0.4,0.34,0.26,70,0.26,0.974,7,1,1,7,1,1,7,1,0,1,1,0
156,1,40,0,40,95,0.27,0.38,0.35,0,0.27,0.929,1,9,9,5,9,1,1,9,0,1,1,0
180,1,31,45,60,90,0.54,0.3,0.16,45,0.54,0.166,8,1,2,4,2,1,4,2,0,1,1,0
144,1,11,20,45,70,0.41,0.35,0.24,45,0.35,0.17,5,1,1,1,1,1,5,1,0,1,1,0
116,1,4,10,35,75,0.5,0.31,0.19,10,0.5,0.547,4,2,1,4,1,1,3,2,0,1,1,0
141,1,48,55,70,85,0.25,0.52,0.23,85,0.23,0.909,9,1,1,9,1,1,9,1,0,1,1,0
131,1,43,10,50,75,0.55,0.28,0.17,10,0.55,0.94,8,2,2,2,2,2,2,2,0,1,1,0
172,1,39,20,50,90,0.32,0.18,0.5,90,0.5,0.619,8,1,1,5,1,1,9,1,0,1,1,0
123,1,45,10,50,75,0.6,0.24,0.16,75,0.16,0.36,8,1,2,6,1,1,7,1,0,1,1,0
170,1,2,0,30,60,0.42,0.31,0.27,30,0.31,0.88,9,1,1,9,1,1,9,1,0,1,1,0
145,1,11,20,45,70,0.41,0.35,0.24,45,0.35,0.158,6,7,2,4,3,1,4,6,0,1,1,0
107,1,14,30,50,95,0.33,0.29,0.38,50,0.29,0.1,5,2,3,3,2,1,4,2,0,1,1,0
126,1,7,15,70,80,0.47,0.28,0.25,15,0.47,0.238,3,6,5,3,4,3,3,5,0,1,1,0
178,1,24,20,60,90,0.33,0.2,0.47,90,0.47,0.714,7,1,1,6,1,1,6,1,0,1,1,0
8,1,45,10,50,75,0.6,0.24,0.16,75,0.16,0.326,9,1,1,7,1,1,9,1,0,1,1,0
60,1,41,0,40,95,0.27,0.4,0.33,40,0.4,0.887,7,2,1,1,1,1,5,4,0,1,1,0
189,1,44,10,50,75,0.58,0.24,0.18,50,0.24,0.164,7,1,1,5,1,1,7,1,0,1,1,0
196,1,15,30,50,95,0.3,0.3,0.4,95,0.4,0.397,7,1,1,2,1,1,4,1,0,1,1,0
142,1,39,20,50,90,0.32,0.18,0.5,90,0.5,0.375,9,1,1,1,1,1,4,1,0,1,1,0
104,1,16,25,60,100,0.45,0.37,0.18,25,0.45,0.857,2,2,2,2,2,2,2,2,0,1,1,0
160,1,14,30,50,95,0.33,0.29,0.38,50,0.29,0.803,4,4,6,6,6,3,6,7,0,1,1,0
127,1,43,10,50,75,0.55,0.28,0.17,10,0.55,0.378,3,1,2,2,4,1,5,6,0,1,1,0
162,1,45,10,50,75,0.6,0.24,0.16,75,0.16,0.139,9,1,1,9,1,1,9,1,0,1,1,0
148,1,4,10,35,75,0.5,0.31,0.19,10,0.5,0.038,5,4,1,1,1,1,5,6,0,1,1,0
155,1,29,40,65,100,0.38,0.34,0.28,65,0.34,0.405,5,4,3,2,1,1,4,4,0,1,1,0
184,1,21,25,45,80,0.3,0.3,0.4,80,0.4,0.102,9,1,1,7,1,1,8,1,0,1,1,0
132,1,19,25,45,80,0.31,0.32,0.37,25,0.31,0.165,7,2,1,1,1,1,6,4,0,1,1,0
114,1,20,25,45,80,0.26,0.32,0.42,45,0.32,0.788,5,3,1,3,2,1,3,3,0,1,1,0
120,1,38,20,50,90,0.3,0.18,0.52,50,0.18,0.948,5,1,1,3,1,1,5,1,0,1,1,0
165,1,29,40,65,100,0.38,0.34,0.28,65,0.34,0.947,5,1,1,4,1,1,5,1,0,1,1,0
117,1,45,10,50,75,0.6,0.24,0.16,75,0.16,0.772,9,1,1,9,1,1,6,1,0,1,1,0
175,1,40,0,40,95,0.27,0.38,0.35,0,0.27,0.264,1,7,1,5,1,1,1,1,0,1,1,0
151,1,46,55,70,85,0.26,0.53,0.21,55,0.26,0.356,7,1,1,6,1,1,7,1,0,1,1,0
193,1,21,25,45,80,0.3,0.3,0.4,80,0.4,0.402,9,1,1,8,1,1,8,1,0,1,1,0
169,1,48,55,70,85,0.25,0.52,0.23,85,0.23,0.033,7,3,1,7,1,1,8,1,0,1,1,0
109,1,38,20,50,90,0.3,0.18,0.52,50,0.18,0.434,7,2,1,7,1,1,7,1,0,1,1,0
134,1,25,15,50,75,0.21,0.36,0.43,15,0.21,0.06,1,3,1,1,1,1,2,8,0,1,1,0
176,1,18,25,60,100,0.43,0.35,0.22,100,0.22,0.527,8,1,1,5,1,1,3,1,0,1,1,0
